fips_code,name,service_area_net_generation_mwh,service_area_gross_generation_mwh,fuel_type,year
0261120,Pleasant Valley,-3433,,Electricity used for Energy Storage,2021
0261120,Pleasant Valley,672,,Jet Fuel,2021
0261120,Pleasant Valley,4,,Natural Gas,2021
0261120,Pleasant Valley,111687,,Waste Oil,2021
0261120,Pleasant Valley,60301,,Wind,2021
0261190,Point Baker,,,,
0261630,Point Hope,,2797,Distillate Fuel Oil,2001
0261630,Point Hope,,6077,Distillate Fuel Oil,2002
0261630,Point Hope,,6447,Distillate Fuel Oil,2003
0261630,Point Hope,,6564,Distillate Fuel Oil,2004
0261630,Point Hope,,5877,Distillate Fuel Oil,2005
0261630,Point Hope,,6395,Distillate Fuel Oil,2006
0261630,Point Hope,5001,,Distillate Fuel Oil,2007
0261630,Point Hope,5092,,Distillate Fuel Oil,2008
0261630,Point Hope,,6264,Distillate Fuel Oil,2009
0261630,Point Hope,,6561,Distillate Fuel Oil,2010
0261630,Point Hope,,6465,Distillate Fuel Oil,2011
0261630,Point Hope,,6681,Distillate Fuel Oil,2012
0261630,Point Hope,,6763,Distillate Fuel Oil,2013
0261630,Point Hope,5759,,Distillate Fuel Oil,2014
0261630,Point Hope,,6585,Distillate Fuel Oil,2015
0261630,Point Hope,,6817,Distillate Fuel Oil,2016
0261630,Point Hope,,6815,Distillate Fuel Oil,2017
0261630,Point Hope,,6769,Distillate Fuel Oil,2018
0261630,Point Hope,6269,,Distillate Fuel Oil,2019
0261630,Point Hope,0,,Natural Gas,2019
0261630,Point Hope,6243,,Distillate Fuel Oil,2020
0261630,Point Hope,6468,,Distillate Fuel Oil,2021
0261700,Point Lay,,1647,Distillate Fuel Oil,2001
0261700,Point Lay,,3345,Distillate Fuel Oil,2002
0261700,Point Lay,,3126,Distillate Fuel Oil,2003
0261700,Point Lay,,3271,Distillate Fuel Oil,2004
0261700,Point Lay,,3241,Distillate Fuel Oil,2005
0261700,Point Lay,,3396,Distillate Fuel Oil,2006
0261700,Point Lay,1999,,Distillate Fuel Oil,2007
0261700,Point Lay,3222,,Distillate Fuel Oil,2008
0261700,Point Lay,,2984,Distillate Fuel Oil,2009
0261700,Point Lay,,3499,Distillate Fuel Oil,2010
0261700,Point Lay,,3431,Distillate Fuel Oil,2011
0261700,Point Lay,,3617,Distillate Fuel Oil,2012
0261700,Point Lay,,3806,Distillate Fuel Oil,2013
0261700,Point Lay,,3594,Distillate Fuel Oil,2014
0261700,Point Lay,,3578,Distillate Fuel Oil,2015
0261700,Point Lay,,3705,Distillate Fuel Oil,2016
0261700,Point Lay,,3419,Distillate Fuel Oil,2017
0261700,Point Lay,,3587,Distillate Fuel Oil,2018
0261700,Point Lay,,3691,Distillate Fuel Oil,2019
0261700,Point Lay,,3347,Distillate Fuel Oil,2020
0261700,Point Lay,,3385,Distillate Fuel Oil,2021
0261788,Point MacKenzie,146252,,Water at Hydroelectric Turbine,2001
0261788,Point MacKenzie,161266,,Water at Hydroelectric Turbine,2002
0261788,Point MacKenzie,177204,,Water at Hydroelectric Turbine,2003
0261788,Point MacKenzie,173604,,Water at Hydroelectric Turbine,2004
0261788,Point MacKenzie,134178,,Water at Hydroelectric Turbine,2005
0261788,Point MacKenzie,66807,,Water at Hydroelectric Turbine,2006
0261788,Point MacKenzie,62105,,Water at Hydroelectric Turbine,2007
0261788,Point MacKenzie,57824,,Water at Hydroelectric Turbine,2008
0261788,Point MacKenzie,57056,,Water at Hydroelectric Turbine,2009
0261788,Point MacKenzie,74203,,Water at Hydroelectric Turbine,2010
0261788,Point MacKenzie,66088,,Water at Hydroelectric Turbine,2011
0261788,Point MacKenzie,71126,,Water at Hydroelectric Turbine,2012
0261788,Point MacKenzie,45542,,Landfill Gas,2013
0261788,Point MacKenzie,38,,Natural Gas,2013
0261788,Point MacKenzie,89936,,Water at Hydroelectric Turbine,2013
0261788,Point MacKenzie,56166,,Landfill Gas,2014
0261788,Point MacKenzie,0,,Natural Gas,2014
0261788,Point MacKenzie,83110,,Water at Hydroelectric Turbine,2014
0261788,Point MacKenzie,0,,Distillate Fuel Oil,2015
0261788,Point MacKenzie,50131,,Landfill Gas,2015
0261788,Point MacKenzie,476987,,Natural Gas,2015
0261788,Point MacKenzie,92243,,Water at Hydroelectric Turbine,2015
0261788,Point MacKenzie,0,,Distillate Fuel Oil,2016
0261788,Point MacKenzie,42514,,Landfill Gas,2016
0261788,Point MacKenzie,819047,,Natural Gas,2016
0261788,Point MacKenzie,76916,,Water at Hydroelectric Turbine,2016
0261788,Point MacKenzie,0,,Distillate Fuel Oil,2017
0261788,Point MacKenzie,42185,,Landfill Gas,2017
0261788,Point MacKenzie,750519,,Natural Gas,2017
0261788,Point MacKenzie,119239,,Water at Hydroelectric Turbine,2017
0261788,Point MacKenzie,0,,Distillate Fuel Oil,2018
0261788,Point MacKenzie,42684,,Landfill Gas,2018
0261788,Point MacKenzie,615055,,Natural Gas,2018
0261788,Point MacKenzie,168115,,Water at Hydroelectric Turbine,2018
0261788,Point MacKenzie,0,,Distillate Fuel Oil,2019
0261788,Point MacKenzie,36885,,Landfill Gas,2019
0261788,Point MacKenzie,723828,,Natural Gas,2019
0261788,Point MacKenzie,190971,,Water at Hydroelectric Turbine,2019
0261788,Point MacKenzie,38946,,Landfill Gas,2020
0261788,Point MacKenzie,729105,,Natural Gas,2020
0261788,Point MacKenzie,170180,,Water at Hydroelectric Turbine,2020
0261788,Point MacKenzie,38071,,Landfill Gas,2021
0261788,Point MacKenzie,678574,,Natural Gas,2021
0261788,Point MacKenzie,139993,,Water at Hydroelectric Turbine,2021
0261788,Point MacKenzie,,,,
0261825,Point Possession,,,,
0262125,Pope-Vannoy Landing,,,,
0262510,Port Alexander,,,,
0262620,Port Alsworth,,331,Distillate Fuel Oil,2001
0262620,Port Alsworth,,599,Distillate Fuel Oil,2002
0262620,Port Alsworth,,645,Distillate Fuel Oil,2003
0262620,Port Alsworth,,647,Distillate Fuel Oil,2004
0262620,Port Alsworth,,627,Distillate Fuel Oil,2005
0262620,Port Alsworth,,627,Distillate Fuel Oil,2006
0262620,Port Alsworth,,621,Distillate Fuel Oil,2007
0262620,Port Alsworth,,609,Distillate Fuel Oil,2008
0262620,Port Alsworth,,589,Distillate Fuel Oil,2009
0262620,Port Alsworth,,636,Distillate Fuel Oil,2010
0262620,Port Alsworth,,664,Distillate Fuel Oil,2011
0262620,Port Alsworth,,776,Distillate Fuel Oil,2012
0262620,Port Alsworth,,783,Distillate Fuel Oil,2013
0262620,Port Alsworth,,830,Distillate Fuel Oil,2014
0262620,Port Alsworth,,882,Distillate Fuel Oil,2015
0262620,Port Alsworth,,861,Distillate Fuel Oil,2016
0262620,Port Alsworth,,944,Distillate Fuel Oil,2017
0262620,Port Alsworth,,946,Distillate Fuel Oil,2018
0262620,Port Alsworth,,830,Distillate Fuel Oil,2019
0262620,Port Alsworth,,889,Distillate Fuel Oil,2020
0262620,Port Alsworth,,934,Distillate Fuel Oil,2021
0263170,Port Clarence,,,,
0263280,Port Graham,491,,Distillate Fuel Oil,2001
0263280,Port Graham,599922,,Natural Gas,2001
0263280,Port Graham,345681,,Water at Hydroelectric Turbine,2001
0263280,Port Graham,357,,Distillate Fuel Oil,2002
0263280,Port Graham,778192,,Natural Gas,2002
0263280,Port Graham,484899,,Water at Hydroelectric Turbine,2002
0263280,Port Graham,243,,Distillate Fuel Oil,2003
0263280,Port Graham,399766,,Natural Gas,2003
0263280,Port Graham,500875,,Water at Hydroelectric Turbine,2003
0263280,Port Graham,337,,Distillate Fuel Oil,2004
0263280,Port Graham,398518,,Natural Gas,2004
0263280,Port Graham,429709,,Water at Hydroelectric Turbine,2004
0263280,Port Graham,235,,Distillate Fuel Oil,2005
0263280,Port Graham,490273,,Natural Gas,2005
0263280,Port Graham,452757,,Water at Hydroelectric Turbine,2005
0263280,Port Graham,238,,Distillate Fuel Oil,2006
0263280,Port Graham,2147,,Jet Fuel,2006
0263280,Port Graham,451055,,Natural Gas,2006
0263280,Port Graham,343766,,Water at Hydroelectric Turbine,2006
0263280,Port Graham,383,,Distillate Fuel Oil,2007
0263280,Port Graham,264,,Jet Fuel,2007
0263280,Port Graham,443609,,Natural Gas,2007
0263280,Port Graham,336288,,Water at Hydroelectric Turbine,2007
0263280,Port Graham,22,,Distillate Fuel Oil,2008
0263280,Port Graham,0,,Jet Fuel,2008
0263280,Port Graham,473628,,Natural Gas,2008
0263280,Port Graham,296759,,Water at Hydroelectric Turbine,2008
0263280,Port Graham,324,,Distillate Fuel Oil,2009
0263280,Port Graham,166,,Jet Fuel,2009
0263280,Port Graham,378362,,Natural Gas,2009
0263280,Port Graham,362293,,Water at Hydroelectric Turbine,2009
0263280,Port Graham,205,,Distillate Fuel Oil,2010
0263280,Port Graham,0,,Jet Fuel,2010
0263280,Port Graham,354378,,Natural Gas,2010
0263280,Port Graham,348271,,Water at Hydroelectric Turbine,2010
0263280,Port Graham,159,,Distillate Fuel Oil,2011
0263280,Port Graham,0,,Jet Fuel,2011
0263280,Port Graham,375394,,Natural Gas,2011
0263280,Port Graham,2739,,Other Gas,2011
0263280,Port Graham,303900,,Water at Hydroelectric Turbine,2011
0263280,Port Graham,215,,Distillate Fuel Oil,2012
0263280,Port Graham,0,,Jet Fuel,2012
0263280,Port Graham,355032,,Natural Gas,2012
0263280,Port Graham,2658,,Other Gas,2012
0263280,Port Graham,397373,,Water at Hydroelectric Turbine,2012
0263280,Port Graham,100,,Distillate Fuel Oil,2013
0263280,Port Graham,0,,Jet Fuel,2013
0263280,Port Graham,170665,,Natural Gas,2013
0263280,Port Graham,430,,Waste Oil,2013
0263280,Port Graham,368254,,Water at Hydroelectric Turbine,2013
0263280,Port Graham,446,,Distillate Fuel Oil,2014
0263280,Port Graham,0,,Jet Fuel,2014
0263280,Port Graham,319564,,Natural Gas,2014
0263280,Port Graham,0,,Waste Oil,2014
0263280,Port Graham,432575,,Water at Hydroelectric Turbine,2014
0263280,Port Graham,228,,Distillate Fuel Oil,2015
0263280,Port Graham,0,,Jet Fuel,2015
0263280,Port Graham,329205,,Natural Gas,2015
0263280,Port Graham,471705,,Water at Hydroelectric Turbine,2015
0263280,Port Graham,87,,Distillate Fuel Oil,2016
0263280,Port Graham,0,,Jet Fuel,2016
0263280,Port Graham,330845,,Natural Gas,2016
0263280,Port Graham,430509,,Water at Hydroelectric Turbine,2016
0263280,Port Graham,14,,Distillate Fuel Oil,2017
0263280,Port Graham,0,,Jet Fuel,2017
0263280,Port Graham,336065,,Natural Gas,2017
0263280,Port Graham,387060,,Water at Hydroelectric Turbine,2017
0263280,Port Graham,85,,Distillate Fuel Oil,2018
0263280,Port Graham,0,,Jet Fuel,2018
0263280,Port Graham,285534,,Natural Gas,2018
0263280,Port Graham,404480,,Water at Hydroelectric Turbine,2018
0263280,Port Graham,63,,Distillate Fuel Oil,2019
0263280,Port Graham,0,,Jet Fuel,2019
0263280,Port Graham,301892,,Natural Gas,2019
0263280,Port Graham,413593,,Water at Hydroelectric Turbine,2019
0263280,Port Graham,4331,,Distillate Fuel Oil,2020
0263280,Port Graham,303440,,Natural Gas,2020
0263280,Port Graham,466636,,Water at Hydroelectric Turbine,2020
0263280,Port Graham,224,,Distillate Fuel Oil,2021
0263280,Port Graham,339238,,Natural Gas,2021
0263280,Port Graham,391019,,Water at Hydroelectric Turbine,2021
0263390,Port Heiden,,59,Distillate Fuel Oil,2001
0263390,Port Heiden,,879,Distillate Fuel Oil,2002
0263390,Port Heiden,,866,Distillate Fuel Oil,2003
0263390,Port Heiden,,2,Wind,2003
0263390,Port Heiden,,300,Distillate Fuel Oil,2004
0263390,Port Heiden,,6,Wind,2004
0263390,Port Heiden,,680,Distillate Fuel Oil,2005
0263390,Port Heiden,,0,Wind,2005
0263390,Port Heiden,,635,Distillate Fuel Oil,2006
0263390,Port Heiden,,8,Wind,2006
0263390,Port Heiden,,61,Distillate Fuel Oil,2007
0263390,Port Heiden,,2,Wind,2007
0263390,Port Heiden,,131,Distillate Fuel Oil,2011
0263390,Port Heiden,,688,Distillate Fuel Oil,2012
0263390,Port Heiden,,553,Distillate Fuel Oil,2013
0263390,Port Heiden,,527,Distillate Fuel Oil,2014
0263390,Port Heiden,,577,Distillate Fuel Oil,2015
0263390,Port Heiden,,518,Distillate Fuel Oil,2016
0263390,Port Heiden,,606,Distillate Fuel Oil,2017
0263390,Port Heiden,,570,Distillate Fuel Oil,2018
0263390,Port Heiden,,527,Distillate Fuel Oil,2019
0263390,Port Heiden,,615,Distillate Fuel Oil,2020
0263390,Port Heiden,,622,Distillate Fuel Oil,2021
0263610,Port Lions,41633,,Distillate Fuel Oil,2001
0263610,Port Lions,91854,,Water at Hydroelectric Turbine,2001
0263610,Port Lions,14167,,Distillate Fuel Oil,2002
0263610,Port Lions,114547,,Water at Hydroelectric Turbine,2002
0263610,Port Lions,3075,,Distillate Fuel Oil,2003
0263610,Port Lions,126883,,Water at Hydroelectric Turbine,2003
0263610,Port Lions,2217,,Distillate Fuel Oil,2004
0263610,Port Lions,134233,,Water at Hydroelectric Turbine,2004
0263610,Port Lions,14551,,Distillate Fuel Oil,2005
0263610,Port Lions,121464,,Water at Hydroelectric Turbine,2005
0263610,Port Lions,41022,,Distillate Fuel Oil,2006
0263610,Port Lions,9649,,Water at Hydroelectric Turbine,2006
0263610,Port Lions,54411,,Distillate Fuel Oil,2007
0263610,Port Lions,91915,,Water at Hydroelectric Turbine,2007
0263610,Port Lions,21034,,Distillate Fuel Oil,2008
0263610,Port Lions,120879,,Water at Hydroelectric Turbine,2008
0263610,Port Lions,20931,,Distillate Fuel Oil,2009
0263610,Port Lions,98550,,Water at Hydroelectric Turbine,2009
0263610,Port Lions,6138,,Wind,2009
0263610,Port Lions,9766,,Distillate Fuel Oil,2010
0263610,Port Lions,123963,,Water at Hydroelectric Turbine,2010
0263610,Port Lions,12606,,Wind,2010
0263610,Port Lions,21854,,Distillate Fuel Oil,2011
0263610,Port Lions,114185,,Water at Hydroelectric Turbine,2011
0263610,Port Lions,12444,,Wind,2011
0263610,Port Lions,5627,,Distillate Fuel Oil,2012
0263610,Port Lions,131122,,Water at Hydroelectric Turbine,2012
0263610,Port Lions,16313,,Wind,2012
0263610,Port Lions,5808,,Distillate Fuel Oil,2013
0263610,Port Lions,119140,,Water at Hydroelectric Turbine,2013
0263610,Port Lions,26698,,Wind,2013
0263610,Port Lions,0,,Distillate Fuel Oil,2014
0263610,Port Lions,134030,,Water at Hydroelectric Turbine,2014
0263610,Port Lions,23324,,Wind,2014
0263610,Port Lions,0,,Distillate Fuel Oil,2015
0263610,Port Lions,128895,,Water at Hydroelectric Turbine,2015
0263610,Port Lions,29106,,Wind,2015
0263610,Port Lions,0,,Distillate Fuel Oil,2016
0263610,Port Lions,0,,Electricity used for Energy Storage,2016
0263610,Port Lions,124485,,Water at Hydroelectric Turbine,2016
0263610,Port Lions,29310,,Wind,2016
0263610,Port Lions,912,,Distillate Fuel Oil,2017
0263610,Port Lions,0,,Electricity used for Energy Storage,2017
0263610,Port Lions,137014,,Water at Hydroelectric Turbine,2017
0263610,Port Lions,24155,,Wind,2017
0263610,Port Lions,75,,Distillate Fuel Oil,2018
0263610,Port Lions,-583,,Electricity used for Energy Storage,2018
0263610,Port Lions,121970,,Water at Hydroelectric Turbine,2018
0263610,Port Lions,26169,,Wind,2018
0263610,Port Lions,0,,Distillate Fuel Oil,2019
0263610,Port Lions,-614,,Electricity used for Energy Storage,2019
0263610,Port Lions,124762,,Water at Hydroelectric Turbine,2019
0263610,Port Lions,25014,,Wind,2019
0263610,Port Lions,0,,Distillate Fuel Oil,2020
0263610,Port Lions,-516,,Electricity used for Energy Storage,2020
0263610,Port Lions,126420,,Water at Hydroelectric Turbine,2020
0263610,Port Lions,24680,,Wind,2020
0263610,Port Lions,0,,Distillate Fuel Oil,2021
0263610,Port Lions,-536,,Electricity used for Energy Storage,2021
0263610,Port Lions,132332,,Water at Hydroelectric Turbine,2021
0263610,Port Lions,25237,,Wind,2021
0263870,Port Protection,,,,
0262285,Portage Creek,,,,
0264240,Primrose,580,,Distillate Fuel Oil,2002
0264240,Primrose,0,,Distillate Fuel Oil,2003
0264240,Primrose,240,,Distillate Fuel Oil,2004
0264240,Primrose,182,,Distillate Fuel Oil,2005
0264240,Primrose,195,,Distillate Fuel Oil,2006
0264240,Primrose,2813,,Distillate Fuel Oil,2007
0264240,Primrose,79,,Distillate Fuel Oil,2009
0264240,Primrose,677,,Distillate Fuel Oil,2010
0264240,Primrose,45,,Distillate Fuel Oil,2011
0264240,Primrose,100,,Distillate Fuel Oil,2012
0264240,Primrose,306,,Distillate Fuel Oil,2013
0264240,Primrose,50,,Distillate Fuel Oil,2014
0264240,Primrose,386,,Distillate Fuel Oil,2015
0264240,Primrose,106,,Distillate Fuel Oil,2016
0264240,Primrose,84,,Distillate Fuel Oil,2017
0264240,Primrose,146,,Distillate Fuel Oil,2018
0264240,Primrose,218,,Distillate Fuel Oil,2019
0264240,Primrose,335,,Distillate Fuel Oil,2021
0264380,Prudhoe Bay,55371,,Natural Gas,2012
0264380,Prudhoe Bay,46740,,Natural Gas,2013
0264380,Prudhoe Bay,2,,Distillate Fuel Oil,2014
0264380,Prudhoe Bay,75203,,Natural Gas,2014
0264380,Prudhoe Bay,0,,Distillate Fuel Oil,2015
0264380,Prudhoe Bay,80722,,Natural Gas,2015
0264380,Prudhoe Bay,0,,Distillate Fuel Oil,2016
0264380,Prudhoe Bay,72703,,Natural Gas,2016
0264380,Prudhoe Bay,0,,Distillate Fuel Oil,2017
0264380,Prudhoe Bay,64717,,Natural Gas,2017
0264380,Prudhoe Bay,0,,Distillate Fuel Oil,2018
0264380,Prudhoe Bay,60527,,Natural Gas,2018
0264380,Prudhoe Bay,56249,,Natural Gas,2019
0264380,Prudhoe Bay,55423,,Natural Gas,2020
0264380,Prudhoe Bay,49318,,Natural Gas,2021
0264600,Quinhagak,2925,,Distillate Fuel Oil,2001
0264600,Quinhagak,,3102,Distillate Fuel Oil,2002
0264600,Quinhagak,,3334,Distillate Fuel Oil,2003
0264600,Quinhagak,,3494,Distillate Fuel Oil,2004
0264600,Quinhagak,,3418,Distillate Fuel Oil,2005
0264600,Quinhagak,,3657,Distillate Fuel Oil,2006
0264600,Quinhagak,,3794,Distillate Fuel Oil,2007
0264600,Quinhagak,,4035,Distillate Fuel Oil,2008
0264600,Quinhagak,,3858,Distillate Fuel Oil,2009
0264600,Quinhagak,,3331,Distillate Fuel Oil,2010
0264600,Quinhagak,,144,Wind,2010
0264600,Quinhagak,,2914,Distillate Fuel Oil,2011
0264600,Quinhagak,,818,Wind,2011
0264600,Quinhagak,,2867,Distillate Fuel Oil,2012
0264600,Quinhagak,,1075,Wind,2012
0264600,Quinhagak,,2994,Distillate Fuel Oil,2013
0264600,Quinhagak,,1137,Wind,2013
0264600,Quinhagak,,3410,Distillate Fuel Oil,2014
0264600,Quinhagak,,851,Wind,2014
0264600,Quinhagak,,3509,Distillate Fuel Oil,2015
0264600,Quinhagak,,968,Wind,2015
0264600,Quinhagak,,3053,Distillate Fuel Oil,2016
0264600,Quinhagak,,1389,Wind,2016
0264600,Quinhagak,,3484,Distillate Fuel Oil,2017
0264600,Quinhagak,,1077,Wind,2017
0264600,Quinhagak,,3216,Distillate Fuel Oil,2018
0264600,Quinhagak,,1103,Wind,2018
0264600,Quinhagak,,3129,Distillate Fuel Oil,2019
0264600,Quinhagak,,1255,Wind,2019
0264600,Quinhagak,,3805,Distillate Fuel Oil,2020
0264600,Quinhagak,,743,Wind,2020
0264600,Quinhagak,,3559,Distillate Fuel Oil,2021
0264600,Quinhagak,,1123,Wind,2021
0264820,Rampart,,56,Distillate Fuel Oil,2015
0264820,Rampart,,200,Distillate Fuel Oil,2016
0264820,Rampart,,243,Distillate Fuel Oil,2017
0264820,Rampart,,65,Distillate Fuel Oil,2018
0264820,Rampart,,127,Distillate Fuel Oil,2019
0264820,Rampart,,266,Distillate Fuel Oil,2020
0264820,Rampart,,123,Distillate Fuel Oil,2021
0264930,Red Devil,,200,Distillate Fuel Oil,2001
0264930,Red Devil,,343,Distillate Fuel Oil,2002
0264930,Red Devil,,329,Distillate Fuel Oil,2003
0264930,Red Devil,,378,Distillate Fuel Oil,2004
0264930,Red Devil,,404,Distillate Fuel Oil,2005
0264930,Red Devil,,426,Distillate Fuel Oil,2006
0264930,Red Devil,,421,Distillate Fuel Oil,2007
0264930,Red Devil,,404,Distillate Fuel Oil,2008
0264930,Red Devil,,375,Distillate Fuel Oil,2009
0264930,Red Devil,,350,Distillate Fuel Oil,2010
0264930,Red Devil,,394,Distillate Fuel Oil,2011
0264930,Red Devil,,389,Distillate Fuel Oil,2012
0264930,Red Devil,,345,Distillate Fuel Oil,2013
0264930,Red Devil,,332,Distillate Fuel Oil,2014
0264930,Red Devil,,328,Distillate Fuel Oil,2015
0264930,Red Devil,,310,Distillate Fuel Oil,2016
0264930,Red Devil,,322,Distillate Fuel Oil,2017
0264930,Red Devil,,320,Distillate Fuel Oil,2018
0264930,Red Devil,,315,Distillate Fuel Oil,2019
0264930,Red Devil,,320,Distillate Fuel Oil,2020
0264930,Red Devil,,374,Distillate Fuel Oil,2021
0264980,Red Dog Mine,,,,
0265345,Ridgeway,491,,Distillate Fuel Oil,2001
0265345,Ridgeway,599922,,Natural Gas,2001
0265345,Ridgeway,345681,,Water at Hydroelectric Turbine,2001
0265345,Ridgeway,357,,Distillate Fuel Oil,2002
0265345,Ridgeway,778192,,Natural Gas,2002
0265345,Ridgeway,484899,,Water at Hydroelectric Turbine,2002
0265345,Ridgeway,243,,Distillate Fuel Oil,2003
0265345,Ridgeway,399766,,Natural Gas,2003
0265345,Ridgeway,500875,,Water at Hydroelectric Turbine,2003
0265345,Ridgeway,337,,Distillate Fuel Oil,2004
0265345,Ridgeway,398518,,Natural Gas,2004
0265345,Ridgeway,429709,,Water at Hydroelectric Turbine,2004
0265345,Ridgeway,235,,Distillate Fuel Oil,2005
0265345,Ridgeway,490273,,Natural Gas,2005
0265345,Ridgeway,452757,,Water at Hydroelectric Turbine,2005
0265345,Ridgeway,238,,Distillate Fuel Oil,2006
0265345,Ridgeway,2147,,Jet Fuel,2006
0265345,Ridgeway,451055,,Natural Gas,2006
0265345,Ridgeway,343766,,Water at Hydroelectric Turbine,2006
0265345,Ridgeway,383,,Distillate Fuel Oil,2007
0265345,Ridgeway,264,,Jet Fuel,2007
0265345,Ridgeway,443609,,Natural Gas,2007
0265345,Ridgeway,336288,,Water at Hydroelectric Turbine,2007
0265345,Ridgeway,22,,Distillate Fuel Oil,2008
0265345,Ridgeway,0,,Jet Fuel,2008
0265345,Ridgeway,473628,,Natural Gas,2008
0265345,Ridgeway,296759,,Water at Hydroelectric Turbine,2008
0265345,Ridgeway,324,,Distillate Fuel Oil,2009
0265345,Ridgeway,166,,Jet Fuel,2009
0265345,Ridgeway,378362,,Natural Gas,2009
0265345,Ridgeway,362293,,Water at Hydroelectric Turbine,2009
0265345,Ridgeway,205,,Distillate Fuel Oil,2010
0265345,Ridgeway,0,,Jet Fuel,2010
0265345,Ridgeway,354378,,Natural Gas,2010
0265345,Ridgeway,348271,,Water at Hydroelectric Turbine,2010
0265345,Ridgeway,159,,Distillate Fuel Oil,2011
0265345,Ridgeway,0,,Jet Fuel,2011
0265345,Ridgeway,375394,,Natural Gas,2011
0265345,Ridgeway,2739,,Other Gas,2011
0265345,Ridgeway,303900,,Water at Hydroelectric Turbine,2011
0265345,Ridgeway,215,,Distillate Fuel Oil,2012
0265345,Ridgeway,0,,Jet Fuel,2012
0265345,Ridgeway,355032,,Natural Gas,2012
0265345,Ridgeway,2658,,Other Gas,2012
0265345,Ridgeway,397373,,Water at Hydroelectric Turbine,2012
0265345,Ridgeway,100,,Distillate Fuel Oil,2013
0265345,Ridgeway,0,,Jet Fuel,2013
0265345,Ridgeway,170665,,Natural Gas,2013
0265345,Ridgeway,430,,Waste Oil,2013
0265345,Ridgeway,368254,,Water at Hydroelectric Turbine,2013
0265345,Ridgeway,446,,Distillate Fuel Oil,2014
0265345,Ridgeway,0,,Jet Fuel,2014
0265345,Ridgeway,319564,,Natural Gas,2014
0265345,Ridgeway,0,,Waste Oil,2014
0265345,Ridgeway,432575,,Water at Hydroelectric Turbine,2014
0265345,Ridgeway,228,,Distillate Fuel Oil,2015
0265345,Ridgeway,0,,Jet Fuel,2015
0265345,Ridgeway,329205,,Natural Gas,2015
0265345,Ridgeway,471705,,Water at Hydroelectric Turbine,2015
0265345,Ridgeway,87,,Distillate Fuel Oil,2016
0265345,Ridgeway,0,,Jet Fuel,2016
0265345,Ridgeway,330845,,Natural Gas,2016
0265345,Ridgeway,430509,,Water at Hydroelectric Turbine,2016
0265345,Ridgeway,14,,Distillate Fuel Oil,2017
0265345,Ridgeway,0,,Jet Fuel,2017
0265345,Ridgeway,336065,,Natural Gas,2017
0265345,Ridgeway,387060,,Water at Hydroelectric Turbine,2017
0265345,Ridgeway,85,,Distillate Fuel Oil,2018
0265345,Ridgeway,0,,Jet Fuel,2018
0265345,Ridgeway,285534,,Natural Gas,2018
0265345,Ridgeway,404480,,Water at Hydroelectric Turbine,2018
0265345,Ridgeway,63,,Distillate Fuel Oil,2019
0265345,Ridgeway,0,,Jet Fuel,2019
0265345,Ridgeway,301892,,Natural Gas,2019
0265345,Ridgeway,413593,,Water at Hydroelectric Turbine,2019
0265345,Ridgeway,4331,,Distillate Fuel Oil,2020
0265345,Ridgeway,303440,,Natural Gas,2020
0265345,Ridgeway,466636,,Water at Hydroelectric Turbine,2020
0265345,Ridgeway,224,,Distillate Fuel Oil,2021
0265345,Ridgeway,339238,,Natural Gas,2021
0265345,Ridgeway,391019,,Water at Hydroelectric Turbine,2021
0265590,Ruby,,335,Distillate Fuel Oil,2001
0265590,Ruby,,669,Distillate Fuel Oil,2002
0265590,Ruby,,198,Distillate Fuel Oil,2003
0265590,Ruby,,539,Distillate Fuel Oil,2004
0265590,Ruby,,699,Distillate Fuel Oil,2005
0265590,Ruby,,20,Distillate Fuel Oil,2006
0265590,Ruby,,248,Distillate Fuel Oil,2009
0265590,Ruby,,662,Distillate Fuel Oil,2010
0265590,Ruby,,743,Distillate Fuel Oil,2011
0265590,Ruby,,701,Distillate Fuel Oil,2012
0265590,Ruby,,677,Distillate Fuel Oil,2013
0265590,Ruby,,682,Distillate Fuel Oil,2014
0265590,Ruby,,674,Distillate Fuel Oil,2015
0265590,Ruby,,637,Distillate Fuel Oil,2016
0265590,Ruby,,657,Distillate Fuel Oil,2017
0265590,Ruby,,542,Distillate Fuel Oil,2018
0265590,Ruby,,272,Distillate Fuel Oil,2019
0265590,Ruby,,494,Distillate Fuel Oil,2020
0265590,Ruby,,679,Distillate Fuel Oil,2021
0265700,Russian Mission,651,,Distillate Fuel Oil,2001
0265700,Russian Mission,,799,Distillate Fuel Oil,2002
0265700,Russian Mission,,793,Distillate Fuel Oil,2003
0265700,Russian Mission,,800,Distillate Fuel Oil,2004
0265700,Russian Mission,,786,Distillate Fuel Oil,2005
0265700,Russian Mission,,795,Distillate Fuel Oil,2006
0265700,Russian Mission,,830,Distillate Fuel Oil,2007
0265700,Russian Mission,,868,Distillate Fuel Oil,2008
0265700,Russian Mission,,945,Distillate Fuel Oil,2009
0265700,Russian Mission,,1154,Distillate Fuel Oil,2010
0265700,Russian Mission,,1117,Distillate Fuel Oil,2011
0265700,Russian Mission,,1057,Distillate Fuel Oil,2012
0265700,Russian Mission,,1037,Distillate Fuel Oil,2013
0265700,Russian Mission,,1041,Distillate Fuel Oil,2014
0265700,Russian Mission,,998,Distillate Fuel Oil,2015
0265700,Russian Mission,,1022,Distillate Fuel Oil,2016
